person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,actual_default,pred_default_prob,pred_default_thr_05,pred_default_thr_opt,approval_decision_thr_05,approval_decision_thr_opt,expected_loss_thr_05,expected_loss_thr_opt,interest_income,realized_net_loss_if_approved,realized_net_loss_thr_05,realized_net_loss_thr_opt
24,92004,RENT,8.0,VENTURE,D,12000,14.46,0.13,Y,2,0,0.6311204112035487,1,1,Reject,Reject,741246.5575000001,6933.365071962981,1735.2,-1735.2,0.0,0.0
25,55000,OWN,1.0,PERSONAL,C,6000,15.23,0.11,Y,3,0,0.06416323206450704,0,0,Approve,Approve,741246.5575000001,-470.18824615241124,913.8,-913.8,-913.8,-913.8
32,44400,MORTGAGE,5.0,HOMEIMPROVEMENT,D,6500,14.84,0.15,Y,7,0,0.8732461551378509,1,1,Reject,Reject,741246.5575000001,5553.833249642002,964.6,-964.6,0.0,0.0
30,48409,RENT,4.0,MEDICAL,B,7000,,0.14,N,10,0,0.4159248043519354,0,1,Approve,Reject,741246.5575000001,2462.144582451492,,,,0.0
23,36000,RENT,,DEBTCONSOLIDATION,B,9000,11.11,0.25,N,4,0,0.7348920493748397,1,1,Reject,Reject,741246.5575000001,6348.947004543459,999.9,-999.9,0.0,0.0
25,75000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,8500,13.22,0.11,N,4,0,0.29282548687897303,0,1,Approve,Reject,741246.5575000001,1694.3646380771725,1123.7,-1123.7,-1123.7,0.0
32,30960,RENT,5.0,VENTURE,B,5000,11.49,0.16,N,10,0,0.31267339465702165,0,0,Approve,Approve,741246.5575000001,1168.4978385155673,574.5,-574.5,-574.5,-574.5
22,57000,RENT,1.0,EDUCATION,C,3500,12.61,0.06,Y,2,0,0.22687740673103382,0,0,Approve,Approve,741246.5575000001,452.8532670193602,441.35,-441.35,-441.35,-441.35
32,56000,MORTGAGE,5.0,PERSONAL,A,10000,7.14,0.18,N,8,0,0.16473778196453065,0,0,Approve,Approve,741246.5575000001,1051.0005959679816,714.0,-714.0,-714.0,-714.0
60,88000,OWN,8.0,PERSONAL,C,6000,,0.07,Y,18,0,0.028516959893794734,0,0,Approve,Approve,741246.5575000001,-469.4941572832633,,,,
24,26000,RENT,5.0,VENTURE,C,12000,14.26,0.46,N,3,1,0.946353793757887,1,1,Reject,Reject,741246.5575000001,11264.44613697314,1711.2,12000.0,0.0,0.0
31,45000,MORTGAGE,5.0,VENTURE,B,10000,9.88,0.22,N,8,0,0.2183153592037559,0,0,Approve,Approve,741246.5575000001,1410.8491669308698,988.0000000000001,-988.0000000000001,-988.0000000000001,-988.0000000000001
23,61615,MORTGAGE,4.0,PERSONAL,B,13000,10.62,0.21,N,4,0,0.25976506935974814,0,1,Approve,Reject,741246.5575000001,2354.9775564347947,1380.6,-1380.6,-1380.6,0.0
23,15000,OWN,4.0,VENTURE,B,4600,10.99,0.31,N,2,1,0.2531959616474395,0,0,Approve,Approve,741246.5575000001,787.1621100294683,505.54,4600.0,4600.0,4600.0
28,75000,RENT,6.0,VENTURE,A,10000,7.9,0.13,N,5,0,0.10244435753652925,0,0,Approve,Approve,741246.5575000001,315.37461781915056,790.0,-790.0,-790.0,-790.0
25,48000,RENT,3.0,PERSONAL,C,9000,13.79,0.19,Y,2,0,0.5486710377646017,1,1,Reject,Reject,741246.5575000001,4377.8949648510625,1241.1,-1241.1,0.0,0.0
32,15600,RENT,4.0,HOMEIMPROVEMENT,A,5000,5.42,0.32,N,5,1,0.859022624724125,1,1,Reject,Reject,741246.5575000001,4256.908254920863,271.0,5000.0,0.0,0.0
31,36000,RENT,3.0,PERSONAL,A,8000,8.49,0.22,N,8,0,0.4538395865530329,0,1,Approve,Reject,741246.5575000001,3259.7645396110834,679.2,-679.2,-679.2,0.0
23,45000,MORTGAGE,3.0,EDUCATION,C,16750,12.53,0.37,Y,3,0,0.6792787073251132,1,1,Reject,Reject,741246.5575000001,10704.79651666191,2098.775,-2098.775,0.0,0.0
22,48000,MORTGAGE,2.0,MEDICAL,B,9600,11.86,0.2,N,2,0,0.4018763529616361,0,1,Approve,Reject,741246.5575000001,3177.013328859707,1138.56,-1138.56,-1138.56,0.0
36,124000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,2000,12.99,0.02,Y,16,0,0.18864096548524872,0,0,Approve,Approve,741246.5575000001,166.49085380356507,259.8,-259.8,-259.8,-259.8
28,26400,RENT,7.0,PERSONAL,C,5000,13.11,0.19,Y,6,1,0.6401729781533044,1,1,Reject,Reject,741246.5575000001,2964.998277946013,655.5,5000.0,0.0,0.0
29,30000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,15000,9.63,0.5,N,8,0,0.9318114704876489,1,1,Reject,Reject,741246.5575000001,13878.673726434143,1444.5,-1444.5,0.0,0.0
36,48000,RENT,8.0,MEDICAL,C,15000,13.98,0.31,N,15,1,0.8221596790788027,1,1,Reject,Reject,741246.5575000001,11959.46403321029,2097.0,15000.0,0.0,0.0
24,73000,RENT,0.0,HOMEIMPROVEMENT,A,18500,7.9,0.25,N,2,1,0.41641676968827024,0,1,Approve,Reject,741246.5575000001,6850.803348132406,1461.5,18500.0,18500.0,0.0
27,106000,RENT,11.0,EDUCATION,C,3600,14.27,0.03,N,5,0,0.20048014094675326,0,0,Approve,Approve,741246.5575000001,310.9991654154778,513.72,-513.72,-513.72,-513.72
30,72000,RENT,12.0,EDUCATION,A,12400,,0.17,N,5,0,0.2138241217344794,0,0,Approve,Approve,741246.5575000001,1580.0500696424235,,,,
35,45000,OWN,6.0,VENTURE,D,10000,16.77,0.22,N,5,0,0.456659397542228,0,1,Approve,Reject,741246.5575000001,3655.4117851005963,1677.0,-1677.0,-1677.0,0.0
41,39000,RENT,2.0,PERSONAL,D,8000,14.84,0.21,Y,14,1,0.9267479131116814,1,1,Reject,Reject,741246.5575000001,7327.018427339639,1187.2,8000.0,0.0,0.0
25,88000,MORTGAGE,7.0,MEDICAL,B,11000,11.14,0.13,N,4,0,0.1874083726383716,0,0,Approve,Approve,741246.5575000001,1065.742318853148,1225.4,-1225.4,-1225.4,-1225.4
28,90000,MORTGAGE,0.0,MEDICAL,A,15000,7.88,0.17,N,6,0,0.1315204573307428,0,0,Approve,Approve,741246.5575000001,946.26404052608,1182.0,-1182.0,-1182.0,-1182.0
22,50496,RENT,6.0,MEDICAL,C,16750,13.11,0.33,Y,4,1,0.8182042994313753,1,1,Reject,Reject,741246.5575000001,13305.71229170438,2195.925,16750.0,0.0,0.0
22,55000,RENT,1.0,VENTURE,C,15000,12.84,0.27,N,3,0,0.49571667609994724,0,1,Approve,Reject,741246.5575000001,6464.500459667706,1926.0,-1926.0,-1926.0,0.0
42,360000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,25000,9.99,0.07,N,17,0,0.03144142906749264,0,0,Approve,Approve,741246.5575000001,-1632.9393042166207,2497.5,-2497.5,-2497.5,-2497.5
24,40000,RENT,1.0,VENTURE,B,3825,10.0,0.1,N,4,0,0.17593536925857484,0,0,Approve,Approve,741246.5575000001,357.7480661554536,382.5,-382.5,-382.5,-382.5
21,23000,OTHER,0.0,EDUCATION,B,2400,12.21,0.1,N,4,0,0.2416197457608691,0,0,Approve,Approve,741246.5575000001,357.6516401238509,293.04,-293.04,-293.04,-293.04
28,50000,RENT,4.0,MEDICAL,A,8000,7.14,0.16,N,7,0,0.33250068478230727,0,1,Approve,Reject,741246.5575000001,2278.729869406112,571.2,-571.2,-571.2,0.0
45,140000,MORTGAGE,18.0,HOMEIMPROVEMENT,A,7000,7.29,0.05,N,17,0,0.09150532616784492,0,0,Approve,Approve,741246.5575000001,176.93245111836558,510.3,-510.3,-510.3,-510.3
48,31824,RENT,18.0,MEDICAL,D,8800,15.62,0.28,N,11,1,0.9796602468117737,1,1,Reject,Reject,741246.5575000001,8593.0519608012,1374.56,8800.0,0.0,0.0
29,75000,RENT,6.0,HOMEIMPROVEMENT,B,6500,10.74,0.09,N,5,0,0.33853770333441274,0,1,Approve,Reject,741246.5575000001,1738.7282423714366,698.1,-698.1,-698.1,0.0
24,44000,MORTGAGE,,MEDICAL,B,5000,11.99,0.11,N,3,1,0.2568493148087945,0,0,Approve,Approve,741246.5575000001,838.727738271845,599.5,5000.0,5000.0,5000.0
47,80004,MORTGAGE,5.0,EDUCATION,B,7000,,0.09,N,15,0,0.09820724662846873,0,0,Approve,Approve,741246.5575000001,-6.298438769437894,,,,
21,66000,MORTGAGE,5.0,EDUCATION,A,4500,7.49,0.07,N,2,0,0.06607432670970637,0,0,Approve,Approve,741246.5575000001,-17.445177988814862,337.05,-337.05,-337.05,-337.05
24,43200,RENT,3.0,EDUCATION,C,5000,14.17,0.12,Y,4,0,0.3778613897350879,0,0,Approve,Approve,741246.5575000001,1448.5217433027494,708.5,-708.5,-708.5,-708.5
29,60000,MORTGAGE,13.0,DEBTCONSOLIDATION,G,25000,20.16,0.42,Y,9,1,0.9995329812802456,1,1,Reject,Reject,741246.5575000001,24985.97075765858,5040.0,25000.0,0.0,0.0
20,64000,RENT,3.0,VENTURE,D,16000,15.31,0.25,Y,4,1,0.8453370673659394,1,1,Reject,Reject,741246.5575000001,13146.530758074634,2449.6,16000.0,0.0,0.0
22,49032,MORTGAGE,6.0,EDUCATION,B,2400,11.86,0.05,N,2,0,0.1053214474607311,0,0,Approve,Approve,741246.5575000001,-1.889829289022856,284.64,-284.64,-284.64,-284.64
34,168000,RENT,0.0,DEBTCONSOLIDATION,B,24250,11.83,0.14,N,10,0,0.12376951102954188,0,0,Approve,Approve,741246.5575000001,487.7025214701648,2868.775,-2868.775,-2868.775,-2868.775
32,50000,RENT,0.0,VENTURE,B,4675,10.0,0.09,N,7,0,0.1439805330884724,0,0,Approve,Approve,741246.5575000001,272.91989140746927,467.5,-467.5,-467.5,-467.5
31,30792,MORTGAGE,15.0,HOMEIMPROVEMENT,A,5000,8.32,0.16,N,9,0,0.3484554039000392,0,0,Approve,Approve,741246.5575000001,1471.2344675226122,416.0,-416.0,-416.0,-416.0
34,56000,RENT,2.0,PERSONAL,C,6400,,0.11,Y,5,0,0.31303107177121636,0,0,Approve,Approve,741246.5575000001,1520.2123939767873,,,,
32,37050,RENT,2.0,DEBTCONSOLIDATION,A,8000,8.0,0.22,N,6,0,0.560731470774673,1,1,Reject,Reject,741246.5575000001,4204.719907493174,640.0,-640.0,0.0,0.0
29,144000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,5000,13.06,0.03,N,7,0,0.1749587205908014,0,0,Approve,Approve,741246.5575000001,336.0416474998002,653.0,-653.0,-653.0,-653.0
33,54000,MORTGAGE,8.0,MEDICAL,A,3800,8.9,0.07,N,7,0,0.12901399292873134,0,0,Approve,Approve,741246.5575000001,195.68570553767591,338.2,-338.2,-338.2,-338.2
24,42500,RENT,9.0,PERSONAL,B,12000,11.36,0.28,N,2,0,0.6590507383919845,1,1,Reject,Reject,741246.5575000001,7443.826827279767,1363.2,-1363.2,0.0,0.0
25,61000,OWN,2.0,PERSONAL,C,15000,14.65,0.25,N,2,0,0.14204064172141304,0,0,Approve,Approve,741246.5575000001,245.24393600400094,2197.5,-2197.5,-2197.5,-2197.5
44,30000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,4500,15.62,0.15,N,15,1,0.8912783127017144,1,1,Reject,Reject,741246.5575000001,3934.33193315575,702.9,4500.0,0.0,0.0
22,77000,MORTGAGE,5.0,EDUCATION,B,21000,11.48,0.27,N,3,0,0.21636841154582387,0,1,Approve,Reject,741246.5575000001,2654.5576090169734,2410.8,-2410.8,-2410.8,0.0
27,80000,RENT,3.0,DEBTCONSOLIDATION,B,7500,12.18,0.09,N,5,0,0.3076798245893346,0,1,Approve,Reject,741246.5575000001,1675.164204182367,913.5,-913.5,-913.5,0.0
23,32500,OWN,2.0,VENTURE,C,5000,13.99,0.15,Y,3,0,0.06017488903251657,0,0,Approve,Approve,741246.5575000001,-356.53321995917184,699.5,-699.5,-699.5,-699.5
25,65000,OWN,3.0,VENTURE,A,8700,7.88,0.13,N,3,0,0.013376779919772604,0,0,Approve,Approve,741246.5575000001,-560.0114294561789,685.56,-685.56,-685.56,-685.56
34,90000,RENT,4.0,MEDICAL,B,6400,,0.07,N,7,0,0.23653562932600458,0,0,Approve,Approve,741246.5575000001,976.837727929168,,,,
31,200000,MORTGAGE,3.0,MEDICAL,A,30000,8.9,0.15,N,5,0,0.026360424562262525,0,0,Approve,Approve,741246.5575000001,-1808.8049295508836,2670.0,-2670.0,-2670.0,-2670.0
43,40000,MORTGAGE,3.0,MEDICAL,B,18000,11.83,0.45,N,15,0,0.8701650074500159,1,1,Reject,Reject,741246.5575000001,15386.49950096435,2129.4,-2129.4,0.0,0.0
24,91228,MORTGAGE,2.0,MEDICAL,A,12000,7.49,0.13,N,3,0,0.10959837248699658,0,0,Approve,Approve,741246.5575000001,514.8874870352714,898.8,-898.8,-898.8,-898.8
32,40000,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.89,0.3,N,10,0,0.7991861868002883,1,1,Reject,Reject,741246.5575000001,9303.713092930111,1426.8,-1426.8,0.0,0.0
22,36000,RENT,,PERSONAL,A,10000,6.03,0.28,N,3,0,0.5573422002745746,1,1,Reject,Reject,741246.5575000001,5306.499349511314,603.0,-603.0,0.0,0.0
33,87550,RENT,0.0,MEDICAL,C,9000,14.65,0.09,Y,7,1,0.3299729603924698,0,1,Approve,Reject,741246.5575000001,2086.3259918097,1318.5,9000.0,9000.0,0.0
38,124000,MORTGAGE,8.0,VENTURE,D,12000,,0.1,N,16,0,0.33674541464467234,0,1,Approve,Reject,741246.5575000001,3166.244828569462,,,,0.0
29,92000,MORTGAGE,8.0,PERSONAL,B,10000,11.26,0.11,N,9,0,0.12397079071018295,0,0,Approve,Approve,741246.5575000001,253.2990174414955,1126.0,-1126.0,-1126.0,-1126.0
23,25000,RENT,8.0,EDUCATION,B,5000,10.62,0.2,N,3,0,0.5159713272533912,1,1,Reject,Reject,741246.5575000001,2322.837411038507,530.9999999999999,-530.9999999999999,0.0,0.0
22,43000,RENT,7.0,DEBTCONSOLIDATION,B,15000,10.99,0.35,N,2,1,0.8440021933098717,1,1,Reject,Reject,741246.5575000001,12402.870515319399,1648.5,15000.0,0.0,0.0
35,67500,RENT,3.0,MEDICAL,B,10000,10.65,0.15,N,7,0,0.3630145410701838,0,1,Approve,Reject,741246.5575000001,2951.755896941584,1065.0,-1065.0,-1065.0,0.0
26,59000,RENT,10.0,MEDICAL,A,20000,6.17,0.34,N,3,1,0.5807900822765479,1,1,Reject,Reject,741246.5575000001,11098.496607060219,1234.0,20000.0,0.0,0.0
35,44000,RENT,3.0,PERSONAL,E,5000,16.95,0.11,Y,9,1,0.8879524646780855,1,1,Reject,Reject,741246.5575000001,4344.802037205105,847.5,5000.0,0.0,0.0
22,60612,MORTGAGE,2.0,MEDICAL,C,18000,13.72,0.3,Y,3,0,0.5944990256600913,1,1,Reject,Reject,741246.5575000001,9699.557255651805,2469.6,-2469.6,0.0,0.0
28,99000,MORTGAGE,12.0,VENTURE,B,18000,9.76,0.18,N,7,0,0.06997533817011507,0,0,Approve,Approve,741246.5575000001,-374.3112388406703,1756.8,-1756.8,-1756.8,-1756.8
26,12000,OWN,6.0,EDUCATION,B,2500,9.99,0.21,N,3,1,0.13440751657944633,0,0,Approve,Approve,741246.5575000001,119.83706871433253,249.75,2500.0,2500.0,2500.0
28,60996,MORTGAGE,11.0,PERSONAL,E,24250,16.4,0.4,N,8,0,0.9621565790376388,1,1,Reject,Reject,741246.5575000001,23181.793756495434,3976.9999999999995,-3976.9999999999995,0.0,0.0
27,21840,RENT,0.0,VENTURE,E,6500,16.35,0.3,N,7,1,0.9777284210618861,1,1,Reject,Reject,741246.5575000001,6331.565616385778,1062.7500000000002,6500.0,0.0,0.0
25,39512,RENT,3.0,VENTURE,C,9000,15.23,0.23,N,4,1,0.5667995112740182,1,1,Reject,Reject,741246.5575000001,4507.40769156946,1370.7,9000.0,0.0,0.0
28,110000,OWN,1.0,HOMEIMPROVEMENT,E,5000,17.51,0.05,N,10,0,0.44603387209148365,0,1,Approve,Reject,741246.5575000001,1745.1720154735121,875.5000000000001,-875.5000000000001,-875.5000000000001,0.0
22,45900,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6400,8.59,0.14,N,3,0,0.23404417950994227,0,0,Approve,Approve,741246.5575000001,1076.7908769910164,549.76,-549.76,-549.76,-549.76
22,30000,RENT,1.0,EDUCATION,C,4000,,0.13,N,3,0,0.39141491584897287,0,0,Approve,Approve,741246.5575000001,1298.1256604030998,,,,
28,150000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,15000,9.63,0.1,N,9,0,0.08908250980290348,0,0,Approve,Approve,741246.5575000001,20.41733245384603,1444.5,-1444.5,-1444.5,-1444.5
34,135000,RENT,6.0,HOMEIMPROVEMENT,E,20000,17.74,0.15,Y,8,0,0.8470821671529282,1,1,Reject,Reject,741246.5575000001,16399.090872117155,3547.9999999999995,-3547.9999999999995,0.0,0.0
22,42000,RENT,6.0,DEBTCONSOLIDATION,B,3000,12.69,0.07,N,2,0,0.36601441082502684,0,0,Approve,Approve,741246.5575000001,856.6849186761682,380.7,-380.7,-380.7,-380.7
23,34000,RENT,1.0,EDUCATION,B,15000,11.71,0.44,N,4,1,0.8966404044562206,1,1,Reject,Reject,741246.5575000001,13268.054937270661,1756.5,15000.0,0.0,0.0
33,34000,RENT,3.0,VENTURE,C,9000,14.17,0.26,Y,10,1,0.6232506964719362,1,1,Reject,Reject,741246.5575000001,5128.787881458085,1275.3,9000.0,0.0,0.0
24,42856,RENT,8.0,DEBTCONSOLIDATION,A,16000,8.9,0.37,N,3,1,0.810261526950738,1,1,Reject,Reject,741246.5575000001,12693.99684558966,1424.0,16000.0,0.0,0.0
27,107000,MORTGAGE,2.0,EDUCATION,A,10800,9.63,0.1,N,5,0,0.05812395565761328,0,0,Approve,Approve,741246.5575000001,-351.8500400556326,1040.0400000000002,-1040.0400000000002,-1040.0400000000002,-1040.0400000000002
29,35000,OWN,11.0,MEDICAL,C,4200,12.99,0.12,Y,7,0,0.10485997433662032,0,0,Approve,Approve,741246.5575000001,-47.95860298762136,545.58,-545.58,-545.58,-545.58
27,48000,RENT,0.0,DEBTCONSOLIDATION,B,10000,10.62,0.21,N,7,0,0.5834833042032109,1,1,Reject,Reject,741246.5575000001,5392.492311095919,1061.9999999999998,-1061.9999999999998,0.0,0.0
31,25000,RENT,0.0,MEDICAL,A,13000,8.9,0.52,N,7,1,0.9714673008318306,1,1,Reject,Reject,741246.5575000001,12596.062577876226,1157.0,13000.0,0.0,0.0
30,65136,MORTGAGE,0.0,PERSONAL,C,6250,12.87,0.1,Y,9,0,0.19996142953609872,0,0,Approve,Approve,741246.5575000001,606.2279094837165,804.375,-804.375,-804.375,-804.375
24,75000,MORTGAGE,7.0,EDUCATION,D,8000,16.29,0.11,Y,4,0,0.6358094298683975,1,1,Reject,Reject,741246.5575000001,4611.862287951676,1303.2,-1303.2,0.0,0.0
26,75000,RENT,1.0,VENTURE,B,1800,9.25,0.02,N,2,0,0.08275165238111243,0,0,Approve,Approve,741246.5575000001,-3.7688755925424005,166.5,-166.5,-166.5,-166.5
31,43000,RENT,15.0,MEDICAL,B,13350,12.42,0.31,N,9,1,0.7922156509800687,1,1,Reject,Reject,741246.5575000001,10231.557945004439,1658.07,13350.0,0.0,0.0
31,125000,MORTGAGE,5.0,MEDICAL,B,18000,11.99,0.14,N,7,0,0.11635604432214146,0,0,Approve,Approve,741246.5575000001,187.32841265459183,2158.2,-2158.2,-2158.2,-2158.2
25,135000,MORTGAGE,0.0,VENTURE,D,16000,,0.12,Y,3,0,0.2867694339832792,0,1,Approve,Reject,741246.5575000001,3334.1663164486654,,,,0.0
23,58650,MORTGAGE,7.0,MEDICAL,A,5000,8.59,0.07,N,3,1,0.11515211596545873,0,0,Approve,Approve,741246.5575000001,195.71841363445816,429.5,5000.0,5000.0,5000.0
23,139992,RENT,3.0,VENTURE,E,16000,14.18,0.11,Y,3,0,0.5437465487521418,1,1,Reject,Reject,741246.5575000001,7664.796949843127,2268.8,-2268.8,0.0,0.0
24,57000,RENT,0.0,VENTURE,A,6000,7.9,0.11,N,3,0,0.11580709899914882,0,0,Approve,Approve,741246.5575000001,275.7351589204895,474.0,-474.0,-474.0,-474.0
23,25920,RENT,4.0,EDUCATION,D,10000,15.58,0.39,N,2,1,0.9897993384720776,1,1,Reject,Reject,741246.5575000001,9882.100754060273,1558.0,10000.0,0.0,0.0
26,54000,RENT,1.0,HOMEIMPROVEMENT,C,1500,13.98,0.03,Y,4,0,0.3838256245826349,0,0,Approve,Approve,741246.5575000001,446.52667034893096,209.7,-209.7,-209.7,-209.7
31,55000,RENT,3.0,HOMEIMPROVEMENT,B,5000,12.18,0.09,N,8,0,0.3925021318374858,0,0,Approve,Approve,741246.5575000001,1592.5444574764579,609.0,-609.0,-609.0,-609.0
23,92004,MORTGAGE,7.0,EDUCATION,B,24250,11.12,0.26,N,2,0,0.1449703008289292,0,0,Approve,Approve,741246.5575000001,1209.8567083168236,2696.6,-2696.6,-2696.6,-2696.6
26,100016,RENT,10.0,EDUCATION,C,11200,13.98,0.11,Y,2,0,0.2237011394180164,0,0,Approve,Approve,741246.5575000001,1289.9550575369367,1565.76,-1565.76,-1565.76,-1565.76
33,248735,RENT,4.0,DEBTCONSOLIDATION,D,25000,14.11,0.1,Y,6,1,0.46447322175095646,0,1,Approve,Reject,741246.5575000001,9722.75983350041,3527.5,25000.0,25000.0,0.0
27,60000,MORTGAGE,5.0,MEDICAL,A,6000,8.94,0.1,N,10,0,0.14836895416870718,0,0,Approve,Approve,741246.5575000001,433.3988320283377,536.4,-536.4,-536.4,-536.4
26,100000,RENT,6.0,MEDICAL,A,8000,6.54,0.08,N,3,0,0.14972171998998404,0,0,Approve,Approve,741246.5575000001,752.9081638186321,523.2,-523.2,-523.2,-523.2
24,36000,RENT,5.0,VENTURE,D,6000,14.96,0.17,N,3,0,0.8515356967521052,1,1,Reject,Reject,741246.5575000001,4975.95262191732,897.6,-897.6,0.0,0.0
35,39996,RENT,4.0,MEDICAL,D,16750,14.09,0.42,N,6,1,0.9909917981264594,1,1,Reject,Reject,741246.5575000001,16577.852586581503,2360.075,16750.0,0.0,0.0
24,100800,MORTGAGE,8.0,MEDICAL,B,10800,10.75,0.11,N,4,0,0.15209121138150572,0,0,Approve,Approve,741246.5575000001,658.1629793341899,1161.0,-1161.0,-1161.0,-1161.0
24,200000,MORTGAGE,0.0,VENTURE,B,18000,9.99,0.09,N,3,0,0.02339538242824826,0,0,Approve,Approve,741246.5575000001,-1335.0135396090554,1798.2,-1798.2,-1798.2,-1798.2
31,48605,RENT,0.0,VENTURE,B,12000,,0.25,N,10,0,0.3977884174528528,0,1,Approve,Reject,741246.5575000001,3979.2643743710555,,,,0.0
24,70000,RENT,3.0,EDUCATION,B,25000,11.86,0.36,N,4,1,0.522582952044006,1,1,Reject,Reject,741246.5575000001,11649.032253910626,2965.0,25000.0,0.0,0.0
30,84996,MORTGAGE,4.0,PERSONAL,B,8000,12.69,0.09,N,7,0,0.12715060166231976,0,0,Approve,Approve,741246.5575000001,131.08810410614512,1015.2,-1015.2,-1015.2,-1015.2
25,80000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,6000,7.9,0.07,N,3,0,0.12677166778025045,0,0,Approve,Approve,741246.5575000001,346.7197772093413,474.0,-474.0,-474.0,-474.0
22,35000,RENT,1.0,DEBTCONSOLIDATION,B,8000,9.2,0.23,N,4,0,0.6722405895781638,1,1,Reject,Reject,741246.5575000001,5136.693790554839,736.0,-736.0,0.0,0.0
23,60000,OWN,0.0,PERSONAL,B,8000,12.53,0.13,N,2,0,0.04463457293270768,0,0,Approve,Approve,741246.5575000001,-600.5817206305924,1002.4,-1002.4,-1002.4,-1002.4
26,51996,RENT,8.0,MEDICAL,C,8400,13.99,0.16,Y,2,0,0.5626085742004832,1,1,Reject,Reject,741246.5575000001,4211.907115341499,1175.16,-1175.16,0.0,0.0
29,68000,RENT,7.0,HOMEIMPROVEMENT,A,13000,,0.19,N,7,0,0.42851741171467933,0,1,Approve,Reject,741246.5575000001,4754.249178407594,,,,0.0
22,35000,RENT,3.0,DEBTCONSOLIDATION,C,8000,14.27,0.23,N,3,0,0.800165987494091,1,1,Reject,Reject,741246.5575000001,6173.197391275981,1141.6,-1141.6,0.0,0.0
27,75500,MORTGAGE,8.0,EDUCATION,A,9000,7.9,0.12,N,5,0,0.07980828954079022,0,0,Approve,Approve,741246.5575000001,64.01829973061388,711.0,-711.0,-711.0,-711.0
25,37200,RENT,6.0,HOMEIMPROVEMENT,A,9600,5.99,0.26,N,4,1,0.6492031522561199,1,1,Reject,Reject,741246.5575000001,6030.62804233211,575.04,9600.0,0.0,0.0
30,40000,RENT,9.0,MEDICAL,D,9000,16.77,0.23,Y,9,0,0.9619887764914307,1,1,Reject,Reject,741246.5575000001,8600.528648781392,1509.3,-1509.3,0.0,0.0
24,33396,RENT,3.0,PERSONAL,D,2800,16.0,0.08,N,3,1,0.8301071477891271,1,1,Reject,Reject,741246.5575000001,2248.188016019085,448.0,2800.0,0.0,0.0
31,60000,MORTGAGE,7.0,VENTURE,B,7000,,0.12,N,7,0,0.10371896767724624,0,0,Approve,Approve,741246.5575000001,36.52377557482919,,,,
26,46000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,7000,9.99,0.15,N,3,1,0.348571186952597,0,1,Approve,Reject,741246.5575000001,1984.4541397041296,699.3,7000.0,7000.0,0.0
30,45000,RENT,5.0,PERSONAL,A,10000,7.51,0.22,N,7,0,0.3889347053033202,0,1,Approve,Reject,741246.5575000001,3430.4370167159955,751.0,-751.0,-751.0,0.0
23,92000,RENT,5.0,MEDICAL,B,4800,10.0,0.05,N,3,0,0.21431188000588278,0,0,Approve,Approve,741246.5575000001,651.566726431061,480.0,-480.0,-480.0,-480.0
27,35000,RENT,3.0,MEDICAL,B,10000,9.88,0.29,N,8,0,0.7690357944830544,1,1,Reject,Reject,741246.5575000001,7462.165309779802,988.0000000000001,-988.0000000000001,0.0,0.0
23,75000,MORTGAGE,0.0,MEDICAL,C,9500,,0.13,Y,4,0,0.24718196517011712,0,0,Approve,Approve,741246.5575000001,1562.2489998519732,,,,
34,92000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,16000,11.11,0.17,N,7,0,0.2295113309882975,0,1,Approve,Reject,741246.5575000001,2302.560637777558,1777.6,-1777.6,-1777.6,0.0
23,18000,RENT,0.0,DEBTCONSOLIDATION,B,4500,12.21,0.25,N,3,1,0.8247476451666141,1,1,Reject,Reject,741246.5575000001,3615.0719968865596,549.45,4500.0,0.0,0.0
22,36000,MORTGAGE,3.0,MEDICAL,B,6000,12.53,0.17,N,2,0,0.41177134094378354,0,1,Approve,Reject,741246.5575000001,2028.397739784238,751.8,-751.8,-751.8,0.0
27,30000,RENT,2.0,DEBTCONSOLIDATION,E,5000,17.99,0.17,Y,10,1,0.9677776975817528,1,1,Reject,Reject,741246.5575000001,4809.904526883551,899.4999999999999,5000.0,0.0,0.0
29,38000,RENT,13.0,DEBTCONSOLIDATION,A,15000,6.91,0.39,N,8,1,0.8439942815494968,1,1,Reject,Reject,741246.5575000001,12498.214296068507,1036.5,15000.0,0.0,0.0
31,160000,RENT,1.0,HOMEIMPROVEMENT,C,7500,11.28,0.05,N,7,0,0.28130597571762606,0,0,Approve,Approve,741246.5575000001,1501.779673339307,846.0,-846.0,-846.0,-846.0
